Region,Year,Month,Day,Temperature,Precipitation
North East,2017,12,4,27.019163098721826,186
Eastern,2010,5,20,22.86363053923637,96
North East,2019,2,4,25.666464003262426,90
Bono East,2014,1,15,31.112662544244763,56
Northern,2018,12,6,29.663100352648,202
Ashanti,2014,1,26,34.47300038595087,76
Western North,2010,11,15,30.28286667546483,138
Savannah,2021,10,28,20.978330237774866,248
Western North,2020,5,26,25.206489517186522,74
Eastern,2019,4,16,26.258860544952967,3
Oti,2018,11,22,34.41952752447,33
Northern,2021,1,9,23.13804977562285,224
Oti,2018,3,11,20.346645480968874,141
Central,2012,6,11,29.884552716823464,130
Eastern,2015,1,8,29.10472532973418,50
Oti,2015,7,11,24.8261225778534,2
Bono,2018,6,17,29.308296716035972,173
Upper East,2023,11,22,22.463567487397114,1
Western North,2014,12,4,26.905072459151775,94
Bono,2022,3,24,32.86194271965249,145
Western,2015,5,28,25.867895081397354,130
Volta,2012,5,5,26.115124642744703,244
North East,2019,3,29,21.901930412128202,238
Bono,2018,9,25,24.36983265940804,122
Eastern,2018,11,4,20.479828186807126,233
Ahafo,2014,5,12,32.38370651451759,214
Western North,2013,7,6,22.374143274876236,183
Western,2016,9,6,33.54900047277991,57
Volta,2016,1,27,21.19850879676507,49
Central,2019,10,20,25.82672641319411,203
Ashanti,2022,2,9,23.383814653039853,248
Northern,2019,9,5,33.23766458317662,59
Savannah,2017,7,15,29.527624291267223,163
Western North,2019,7,24,23.66909083001068,23
Bono East,2022,12,6,20.673794762704016,66
Greater Accra,2023,11,6,20.160863412094752,90
Western North,2022,6,26,20.80179244250901,67
Ahafo,2017,2,24,30.59072992662159,23
Greater Accra,2015,6,13,28.46885623878825,5
Greater Accra,2014,12,9,24.18681003547807,26
Northern,2016,4,16,22.233489026289973,166
Bono East,2020,5,10,32.38303584852117,240
Greater Accra,2011,10,23,28.51939478664457,200
Volta,2010,7,21,23.26112852748833,239
Northern,2023,8,20,29.663105253539406,183
Oti,2023,9,7,20.668966024125,79
Ashanti,2014,6,30,25.717148261098238,55
Greater Accra,2018,10,2,34.70889941813465,111
Central,2012,3,23,29.049261926206874,19
Greater Accra,2014,5,7,34.22732850434301,117
Western North,2013,7,11,23.36889126197363,174
Upper West,2011,12,18,21.033843046638182,19
Western,2016,7,26,30.300703004654913,145
Ahafo,2021,3,15,29.96057068329264,14
Upper East,2011,7,7,24.96745821898979,207
Northern,2018,8,20,30.674613677813966,222
Ahafo,2016,5,13,34.94129062596433,28
Central,2010,10,24,21.632294599765785,10
Bono,2016,6,28,29.291334241262348,170
North East,2010,8,19,27.138009859126285,86
Eastern,2023,7,16,24.12558503434481,204
Upper West,2017,3,14,31.206606754165506,242
North East,2016,9,14,28.100035019136314,114
Oti,2014,9,2,33.46545881164775,51
Ahafo,2010,12,20,23.65689972849218,84
Upper West,2018,6,19,29.06800996269166,121
Savannah,2016,10,9,20.244253529681707,242
Bono,2010,7,6,34.532111943821754,181
Oti,2010,6,22,26.87048468253328,7
Volta,2015,1,3,28.376866010595236,82
Upper West,2018,8,23,30.632153740988084,48
Bono East,2011,10,18,22.387139940748433,183
Upper East,2016,12,25,34.83821261152428,96
Ahafo,2018,11,19,21.868804373998465,145
Eastern,2014,6,29,24.71907506558483,229
Savannah,2010,4,14,21.656013737726308,206
Bono,2017,5,12,21.05723900755289,17
Upper East,2017,5,14,23.274889385706985,182
Upper West,2010,3,10,33.29353858647828,177
Western North,2023,7,16,20.920531176032117,153
Upper East,2017,3,18,26.57703325253514,68
Bono,2014,1,29,28.792939010309887,83
Greater Accra,2012,2,7,32.3713144608641,106
Upper East,2020,11,10,27.0325705946439,206
Bono East,2011,5,16,23.08694856659065,17
Eastern,2011,11,9,34.86117847904969,79
Bono East,2013,11,21,28.844961642327696,217
Central,2013,12,8,24.04585620007093,73
Eastern,2014,4,4,20.261475266754342,174
Savannah,2015,9,5,28.611476441915546,175
Bono,2019,4,12,31.439310750854737,59
Western,2021,9,14,33.439247314363655,169
Oti,2018,3,5,31.436616620377016,30
Western North,2010,10,1,33.350993396909885,157
Upper East,2017,6,12,25.8508785099277,119
Northern,2023,2,27,23.506257854389887,121
Western North,2014,3,28,25.354021263655973,176
Oti,2011,4,5,30.377802854676148,169
Volta,2022,7,14,29.10035521173058,68
Western,2021,2,7,21.422154822632105,195
Oti,2017,8,15,32.63603708403708,47
Ahafo,2023,8,10,32.68705321061658,226
Northern,2023,11,30,25.78403618438631,144
Savannah,2014,9,6,26.046325655859796,105
Northern,2015,9,23,29.57820276394638,74
Ashanti,2018,11,5,24.948613688785624,238
Oti,2013,10,17,31.4109432177382,145
Greater Accra,2014,11,9,22.89757197384315,235
Upper East,2022,2,16,30.60874597414879,36
Upper East,2013,11,16,34.59690431357519,249
Bono,2018,4,5,25.789368288487957,96
Eastern,2019,11,2,24.707218095872918,72
Eastern,2010,4,16,24.26066410570111,193
Bono,2015,2,2,26.21246684122154,130
Upper West,2021,7,27,27.549162400108152,107
Ashanti,2013,4,18,21.721853594796073,205
Northern,2021,9,3,32.23940368612032,105
Bono East,2014,12,19,28.10744664365879,80
Volta,2014,12,18,31.337697566875335,222
Ahafo,2015,11,3,29.46871113192752,206
Oti,2014,7,22,33.7646546255764,98
Bono East,2020,9,4,27.830674262084457,1
Northern,2018,10,1,34.71806589019767,43
Savannah,2013,3,17,32.83298514203646,74
Greater Accra,2019,1,27,21.631129355971993,32
Oti,2017,12,1,20.208706257462527,244
Greater Accra,2010,5,27,20.433832484989797,113
Northern,2010,5,14,32.65980584778534,73
Oti,2021,10,21,21.430192992277274,208
Volta,2010,6,11,26.231598595118747,70
Western North,2023,6,6,22.986943413187984,146
Eastern,2016,9,18,24.16644748584974,19
Eastern,2019,12,27,20.290070763354365,34
Upper West,2022,2,8,29.501025783552535,90
Western,2021,11,3,27.836903783355588,196
Greater Accra,2015,6,19,25.098894149266428,74
Upper West,2014,4,21,20.090080538442034,3
Eastern,2013,6,8,31.959648679997677,61
Ahafo,2011,5,7,31.19154285353852,72
Oti,2015,6,23,24.56544716021732,80
Volta,2013,5,5,21.93841878435932,91
Upper East,2014,12,29,26.04051678962915,163
Ashanti,2015,1,8,33.774630687798265,96
Greater Accra,2013,5,25,21.201495871972547,81
Greater Accra,2023,3,11,25.96409229905234,132
Bono East,2022,7,8,31.03219549706924,117
Bono,2018,6,27,32.65886448955485,103
Western North,2019,2,7,30.934594365654164,207
Northern,2011,3,1,32.58062860452273,44
Western,2015,1,10,30.249376984711677,98
Bono East,2010,10,3,34.87923974898456,133
North East,2022,4,11,25.72323268146487,94
Western North,2016,8,9,24.638891154169375,57
Bono East,2010,2,20,20.705691669756327,107
Bono,2019,11,7,23.605416253687128,64
Western North,2021,1,17,34.042594555380894,158
Oti,2018,8,17,22.907094060852785,198
Northern,2019,9,25,27.955852798086276,16
Upper East,2011,7,8,30.341303716782658,78
Bono,2010,10,25,26.21284315358085,145
Savannah,2023,9,10,30.797250403070738,238
Oti,2014,4,14,34.300694448813786,34
North East,2015,9,15,28.2400154060048,219
Upper West,2021,7,17,30.78271307131433,162
Eastern,2019,9,3,26.18194198255274,103
Central,2017,8,13,22.42088493360331,192
Ashanti,2016,10,18,25.78142182557468,216
Oti,2017,6,29,34.91843714619303,90
Western,2022,11,29,28.571999426425783,29
Western North,2011,10,24,28.021718672285168,207
Bono,2016,2,2,26.850709853935726,39
Ashanti,2015,8,16,21.11270389790312,91
Volta,2010,12,18,21.834633024678393,97
Upper East,2015,7,10,24.261798993518454,39
Ahafo,2014,7,9,34.61003258000065,83
Eastern,2022,9,24,26.260829349895626,204
Western North,2021,3,26,28.745291333389854,50
Savannah,2016,12,2,20.390122222393277,153
Greater Accra,2023,5,4,25.824779626201984,177
Greater Accra,2016,8,26,24.867074020693842,121
Ahafo,2021,1,5,23.097986341091016,248
Upper West,2021,12,14,32.98615666448216,201
Bono,2010,6,8,27.12793369239929,235
Western North,2013,9,27,22.98588020780503,166
Upper East,2011,1,5,34.02335792470788,194
Western,2013,10,8,29.218656631549987,190
Central,2014,11,7,30.37989629075088,235
Oti,2021,6,22,21.181348586993135,99
Savannah,2019,10,25,30.20885768234254,202
Bono East,2019,5,4,26.987499817634284,226
Western North,2011,4,23,33.37916801310437,205
Bono East,2010,4,7,28.15735066384883,142
Savannah,2014,3,29,32.74617677400636,141
Ahafo,2021,3,31,26.150187687571616,196
Oti,2019,3,4,25.39396729008169,222
Bono,2020,1,14,20.526502549070788,50
Upper East,2021,12,3,23.02851238384556,230
Savannah,2022,2,1,22.62822656644941,199
Ahafo,2013,3,22,27.721846442562704,148
Western North,2020,8,24,28.464043289324422,141
Upper West,2014,2,27,33.74519215322567,121
Western,2020,8,1,31.240727037184172,29
Bono East,2021,9,17,24.406506269297005,191
Bono East,2015,6,6,22.857323581011368,51
Western North,2012,1,23,24.373723378863186,37
Western North,2016,6,26,26.999696604659263,200
Eastern,2016,1,6,26.653953057827643,53
Volta,2017,3,13,30.678585207159998,19
Greater Accra,2019,5,23,31.22339420042747,245
Western North,2012,1,7,24.603046827623825,77
Northern,2017,9,18,34.18325870789602,110
Bono East,2022,2,14,23.63333289205478,74
Northern,2023,5,19,23.380601556749824,168
Upper West,2010,2,16,32.00456958895025,120
Eastern,2011,1,22,28.634327744908852,144
Savannah,2021,5,9,22.583915055088106,241
Oti,2018,10,29,34.84245383972332,144
Ahafo,2017,3,5,33.46011462143649,73
Greater Accra,2020,3,23,22.93585277510064,222
Ashanti,2023,2,24,34.48073080681907,124
Greater Accra,2015,5,3,31.293955660064473,91
Ahafo,2013,10,28,32.72717768216929,27
Greater Accra,2022,8,24,34.17138946037484,232
North East,2012,1,17,32.42682352959379,215
Eastern,2014,1,28,24.23516189654976,25
Western,2021,7,11,32.08213504180594,239
Volta,2013,2,18,24.07042975107654,182
Ahafo,2013,7,27,33.04144806252071,92
Ahafo,2018,1,10,32.880906162963946,119
Greater Accra,2023,8,11,33.139161583317104,204
Volta,2021,8,26,24.397602637869923,34
Western North,2018,10,25,22.17219151803375,47
Upper East,2021,11,13,20.485962709824665,22
Western,2016,3,6,28.93738688241705,202
Central,2018,12,25,25.04412788858451,92
Bono,2018,3,30,26.376976730061457,236
Bono East,2018,2,15,20.38999055094647,54
Western North,2013,10,21,26.208321440193878,134
Ashanti,2022,5,16,31.451052756793064,23
Western North,2014,12,2,27.666396171819844,181
Upper West,2013,10,29,23.878074101640212,25
Upper West,2014,11,27,34.2923308356688,25
Savannah,2012,1,21,29.7044328540856,201
Savannah,2018,10,27,21.937629968112244,115
Ashanti,2017,9,9,22.76866941233804,219
Bono East,2023,1,25,34.38825290887928,25
Western,2015,9,16,27.263409915715584,23
Eastern,2013,7,7,21.99219248310296,5
Central,2018,7,5,24.69111673978304,238
Ahafo,2014,2,5,21.295798289739864,76
Western North,2023,6,25,23.139158801195414,67
Savannah,2013,4,3,33.89995976927481,1
Bono,2015,11,18,28.931540040113063,30
Western North,2018,10,8,21.909038099033413,58
Bono,2020,4,3,25.23648174102651,169
Bono East,2018,9,16,26.267326954457626,32
Savannah,2019,7,16,27.453550401215303,158
Oti,2020,12,21,24.24051045541502,108
Central,2015,8,9,23.663301745126187,108
Bono East,2016,5,23,24.572504388195952,127
Western,2018,10,19,34.39775217466232,84
Savannah,2019,1,13,21.88145928408883,105
Volta,2010,4,10,29.825651477500557,231
Savannah,2022,3,14,34.44882300392846,98
Central,2014,8,19,26.910401386966054,44
North East,2020,5,15,27.444409259818475,22
Western,2012,8,10,29.1299752992201,22
Greater Accra,2023,6,10,24.005196671958338,181
Northern,2019,3,17,22.62798055023969,94
Greater Accra,2014,5,5,24.74504889517373,196
Northern,2011,10,10,29.504162458137273,119
Upper West,2012,7,25,30.35918934179483,159
Oti,2011,8,10,29.499572166989047,103
Bono East,2020,6,20,32.68297601107824,55
Volta,2019,8,30,24.277678007497794,123
Eastern,2022,4,1,23.724407156044002,184
Volta,2012,12,27,23.74407435975515,26
Greater Accra,2011,5,26,26.806113671784495,238
Bono East,2021,6,28,32.54629986484463,128
Greater Accra,2012,10,28,34.342816290775005,145
Ashanti,2012,5,10,27.416430812138042,175
Western North,2010,4,22,28.362220820247636,115
Northern,2019,7,10,34.19480267992897,230
Eastern,2022,2,11,26.915933418476406,234
Upper West,2013,7,27,28.709419837444948,135
Bono East,2019,9,12,25.76032277265231,182
Ashanti,2021,2,28,28.31098614221566,73
Ashanti,2018,7,18,24.93615251813347,214
Central,2018,6,29,21.034298056235627,235
Upper East,2023,12,6,33.665840979574895,40
Northern,2016,7,23,30.13223057128627,227
North East,2022,12,28,26.517093416683643,129
North East,2010,5,6,27.23693803560935,149
Ahafo,2019,11,7,20.80543485777161,98
Central,2012,7,4,33.986467424441365,26
Bono East,2018,8,19,22.436476535961567,167
Northern,2014,7,7,33.142707679102756,239
Bono East,2015,1,6,27.249527573504547,241
Western,2012,1,16,33.65938735065737,183
Eastern,2012,1,12,32.704575498196,177
Western,2022,11,2,29.692854242599868,250
Upper East,2023,2,9,32.934178205562375,40
Upper West,2014,4,12,29.821971466529995,22
Ashanti,2014,5,1,28.64145324844924,79
Savannah,2012,9,26,33.01825996867452,175
Northern,2013,1,5,27.41188938074809,195
Northern,2011,4,14,29.0606992637816,70
Bono,2022,4,6,20.31540149395721,141
Western,2020,7,24,23.47282966666692,41
Eastern,2012,10,27,25.701799477732642,12
Ahafo,2021,6,10,26.98533549383742,109
Ashanti,2016,7,2,33.602455903678766,188
Savannah,2011,8,14,21.657400240990825,183
North East,2019,5,19,26.410363374292153,98
Eastern,2014,4,1,21.416744509238,166
Savannah,2015,11,16,20.70480227828682,55
Volta,2012,3,17,33.91485253797775,98
Volta,2016,1,19,34.03399900774081,78
Oti,2019,7,22,24.288014049811103,11
Ahafo,2018,8,5,34.886751621476684,249
Ahafo,2020,9,6,20.113609126326104,63
Northern,2012,6,27,21.302507494967127,231
Upper East,2018,2,20,27.024700856091386,227
Ashanti,2016,6,17,27.985008792944505,237
Central,2011,11,27,26.521314273539623,19
Bono,2019,10,13,21.60068691518308,235
Central,2016,7,6,24.698361612652377,93
Western North,2019,3,2,28.70444613910473,96
Volta,2019,12,30,20.037341929450058,236
Bono East,2019,8,25,31.715715521865807,220
Oti,2020,10,21,22.827146478888064,7
Western,2012,2,29,23.59961870690413,113
North East,2010,1,19,25.0398212205241,242
Ahafo,2013,7,16,24.53814935636041,237
Savannah,2023,1,2,33.13546862465732,139
Savannah,2011,4,29,29.023332400726687,244
Western,2021,4,17,31.668374884827813,45
Western North,2013,10,16,21.902942045899604,122
Western North,2011,12,9,25.81089800360162,207
Oti,2015,5,14,24.585383906654922,48
Bono,2014,2,24,22.420058923088355,181
Northern,2015,12,12,34.806819558451465,202
Oti,2010,6,20,25.301564281483568,154
Savannah,2015,12,6,22.245665948847133,3
Upper East,2015,7,15,22.04203884613856,207
Volta,2011,8,9,31.609376670120156,46
Northern,2013,5,19,26.587727086641035,17
Western North,2012,7,19,22.259051722845122,28
Bono,2013,5,18,27.596096289448635,216
Upper East,2021,7,21,23.683376367801458,237
Bono East,2023,5,25,20.214504846567756,141
Upper West,2016,10,11,32.71524079191741,94
Western,2017,4,4,34.2860635312658,22
Volta,2020,9,15,32.378527968787154,161
Bono East,2011,7,27,27.61973728589459,250
Oti,2022,5,8,34.78766773749387,82
Upper East,2011,12,8,20.184778752004146,133
Savannah,2019,10,11,33.493299800763126,226
Bono East,2019,10,25,25.392953526736154,54
Northern,2017,7,9,22.51644411200585,11
Bono East,2021,7,22,31.454480652130194,14
Ahafo,2011,4,4,21.63252026424763,15
Upper West,2015,4,20,30.69467863873136,133
Western North,2014,12,15,30.328567197272623,127
Eastern,2016,3,9,33.05099524653292,184
Greater Accra,2012,11,29,25.470488027372404,165
Savannah,2020,7,30,30.82972978883497,125
Ahafo,2019,3,12,26.14491950901074,69
Western,2017,2,26,28.571418046901325,234
Central,2013,1,23,28.973924729107832,239
Eastern,2016,12,14,26.830095646730747,43
Bono East,2010,1,4,27.51453687353413,227
Ashanti,2017,3,22,28.09534109895445,72
Western,2015,7,28,28.30224634201496,27
Volta,2012,5,8,29.625533324302296,91
Ahafo,2017,3,20,22.36538595318624,37
Greater Accra,2022,12,14,23.278911276509962,119
Savannah,2022,5,7,21.871525321907203,136
Upper East,2017,8,31,20.756633829463798,213
Western,2017,12,19,30.204106848632392,114
Upper West,2018,5,18,28.589525470025794,165
Bono,2011,10,1,29.532949062714025,86
Ahafo,2019,8,24,23.61173155653337,204
Ahafo,2013,12,23,20.791796227398816,101
Western North,2020,12,24,31.886435433185717,50
Northern,2019,5,3,23.530146710849014,78
Western North,2010,9,16,28.972783193349343,90
Volta,2010,12,5,33.45604449963352,110
Ahafo,2021,1,10,31.996970613448553,9
Western,2012,8,25,22.432690276724042,123
Western North,2018,5,19,20.548534025523136,20
Western,2013,8,12,30.33624923471358,184
Western North,2011,8,8,25.81410843670848,59
Volta,2011,3,5,25.37801810785507,184
Western,2018,3,28,30.463523914129084,58
Western,2020,6,5,28.556628676796763,179
Upper East,2012,11,3,31.758006183074407,129
Central,2015,2,24,34.40094060895877,10
Greater Accra,2012,12,12,32.19918595424894,31
Oti,2019,9,13,30.144421423871133,29
Central,2019,4,14,25.29294840919152,158
Oti,2017,5,14,21.232717514523955,62
Bono East,2017,7,25,21.120615788046887,101
Ashanti,2022,5,9,23.640084194573486,110
Western North,2010,12,11,29.777705629645553,85
Western,2019,1,3,27.037966842579994,167
Eastern,2020,5,7,24.426641208245787,210
Savannah,2013,10,18,25.476563408877734,61
Volta,2019,10,30,24.835513677695776,189
Eastern,2010,2,4,34.71797298694052,36
Upper East,2023,11,29,25.958064965449292,231
Upper East,2012,3,23,29.82767218376458,244
Ahafo,2014,12,28,22.621249512804848,216
Upper East,2011,11,18,23.475809746187636,236
Bono,2019,3,15,32.855146791134445,218
Eastern,2012,7,28,30.93987403557184,185
Northern,2020,2,27,29.406115732907026,36
North East,2015,6,13,26.220062539029307,92
Bono,2022,4,30,20.08000575736139,229
Upper West,2023,5,3,33.67476056178852,15
Bono East,2018,3,24,23.69448302320102,44
Upper West,2010,1,11,27.165126285338733,86
Bono,2017,5,20,23.70429119778913,122
Northern,2010,12,25,31.59361262928094,174
Volta,2011,12,18,30.924889216287767,130
Central,2016,5,24,25.30852785871631,56
Ashanti,2013,6,30,29.820268190619796,16
North East,2015,4,29,24.984604283208974,134
Bono,2010,12,22,30.364285936329743,159
Oti,2021,2,3,25.211863993414358,224
Northern,2010,8,1,31.032029137021794,75
Volta,2014,10,2,22.944425512064445,204
Ahafo,2014,9,19,31.831509573454976,229
Oti,2014,5,21,31.596770835647376,93
Ashanti,2020,11,2,27.900989796483408,240
Bono East,2022,2,24,25.025153011192003,60
Greater Accra,2011,10,10,34.04519934297733,185
Western,2019,9,2,33.5345596162862,158
Western North,2015,11,19,34.89706547207582,159
Central,2011,5,27,33.27145101409615,230
Savannah,2018,12,28,28.28429760379501,125
Bono,2013,11,22,28.384059630545654,26
Upper East,2023,2,18,32.275355026752926,59
Western North,2011,9,13,26.884296181055003,176
Northern,2022,5,19,34.48752968519684,249
Ashanti,2016,11,23,30.719939904418602,65
Western,2016,9,18,28.51241624600874,166
Ahafo,2023,10,8,29.76938096989289,39
Savannah,2013,8,16,32.28753338316788,83
North East,2010,10,4,26.773753700379245,82
North East,2020,6,25,24.1500193334054,101
Eastern,2011,7,12,29.08096699055894,21
Savannah,2021,4,5,33.00039611140379,112
Volta,2022,3,30,28.580187667891224,119
Ahafo,2012,2,10,21.919173621588282,215
Greater Accra,2016,2,25,24.981757787851617,210
Western North,2019,2,2,25.565919935867086,79
North East,2010,10,3,20.174132266884786,242
Bono East,2023,12,16,26.04357362054783,189
Upper East,2013,1,2,21.421260452038172,44
Eastern,2014,6,8,24.59838436746699,34
Bono,2023,4,6,21.17807926106732,193
Central,2014,2,11,28.719799068332968,99
Ahafo,2018,2,21,28.78514218619935,137
Ahafo,2022,10,31,31.467664013587168,231
Western,2013,8,19,22.701541570335262,194
Volta,2011,10,30,25.01829904312237,73
Savannah,2021,8,13,23.215046171269588,214
Volta,2010,6,30,28.0372475029138,59
Central,2014,7,29,21.98762740538115,27
Bono East,2017,3,31,22.737099123363947,165
Western,2022,10,16,33.16991768508677,172
Western,2016,3,26,22.08703941031411,185
Western North,2015,7,28,28.01771569553363,216
Western,2020,3,7,23.3906061155545,23
Upper East,2010,6,29,34.94104206439714,94
North East,2017,4,3,26.137329277528558,41
Western,2012,11,10,25.592373019332232,121
Volta,2012,9,6,31.577819373525777,124
Volta,2015,9,29,23.594759299465306,176
Ahafo,2013,2,17,30.631688590426485,173
Savannah,2022,11,4,34.4384949934304,171
Savannah,2023,10,2,22.573677901933845,29
Northern,2021,1,19,21.480044646995267,232
Eastern,2019,3,9,21.54065521605815,207
Volta,2020,4,12,23.52332580177467,250
Greater Accra,2013,9,16,23.398434248344078,187
Western,2012,5,27,23.7633533726604,232
Western,2023,9,28,31.257018688585525,205
Ahafo,2023,8,13,21.1050779890076,42
Upper East,2023,6,29,28.665872300051145,92
Central,2023,11,15,34.45541363952328,108
Bono,2010,10,21,20.260065973989136,156
Western North,2022,11,22,24.56679391649513,16
Eastern,2015,10,12,33.52756940539035,34
Western,2015,4,15,23.075651227117163,11
Ashanti,2011,10,26,33.404473474701945,50
Upper West,2013,1,2,24.393815548241058,4
Savannah,2014,3,8,24.069474836142312,148
Bono,2023,7,22,31.96178539527569,27
Bono East,2013,8,20,34.444234383821495,137
Upper West,2015,7,11,21.495619807770254,159
Ahafo,2022,11,4,20.77058815494896,65
Volta,2017,4,20,31.960529675435108,142
Greater Accra,2014,7,29,25.63258506053471,178
North East,2021,4,4,27.06260670736035,174
Savannah,2010,1,14,21.00166337552168,105
Western North,2017,11,12,23.824558578686478,97
Ashanti,2022,4,8,30.0365970326665,183
Upper East,2019,2,26,26.470958854557146,42
Upper West,2012,1,9,26.972032124097407,23
Upper East,2017,8,6,24.25742533898316,201
Greater Accra,2016,9,12,21.81626723815337,154
Bono,2019,12,31,25.86770933752979,182
Upper East,2010,5,8,26.697480481863856,190
Central,2017,3,4,25.51433329816013,218
Upper West,2010,8,3,24.416315914059798,165
Bono East,2015,7,12,29.783790002762423,143
Eastern,2012,11,26,30.10313196810676,37
Ashanti,2014,11,10,32.884993588119954,171
Eastern,2019,12,26,32.53089577494933,246
Bono,2011,7,28,25.28794013589352,185
Ahafo,2015,11,16,24.468643740689206,33
North East,2018,8,27,21.031287895032968,216
Greater Accra,2017,5,15,26.54691236384862,162
Savannah,2019,11,3,28.375600886413906,180
Oti,2017,1,17,30.69872646142067,1
Bono East,2013,6,13,20.193291519573574,231
Bono East,2015,6,27,22.65253184914203,100
Ahafo,2010,7,18,22.246468353875294,220
Bono,2023,12,8,22.52995301446989,196
Ahafo,2019,1,12,26.831162779767425,232
Western,2012,9,10,30.63271256938086,156
Central,2010,12,14,28.385280392280848,107
Volta,2020,7,12,33.538207406538035,200
Oti,2023,6,17,21.99801782297707,79
North East,2019,8,19,21.41428818293523,177
Upper East,2023,12,8,34.70190614641091,45
Bono,2022,12,1,29.993363136976384,1
Western,2015,7,29,20.339207433806102,46
Bono East,2014,10,14,27.792664297767566,156
Greater Accra,2013,4,24,31.53387699218871,109
Volta,2015,9,24,30.72579912469203,52
Bono,2012,4,10,30.421276480965496,3
Ahafo,2015,12,4,25.499240999163383,61
Savannah,2012,9,30,29.80919116298395,89
Central,2020,10,30,28.970643411865797,168
Western,2011,9,15,22.605163967593807,6
Northern,2016,5,13,31.487478763060004,223
Western North,2021,6,28,28.49882333755349,15
Upper East,2017,8,29,31.34657976897209,68
Western,2018,9,15,20.734760060768238,44
Ashanti,2011,11,1,30.225197978100923,18
Eastern,2013,2,25,31.59758020691712,192
Savannah,2018,5,15,22.565282016268643,192
Upper East,2023,5,5,21.251827212067077,197
Upper East,2014,4,20,27.1538272000094,42
Bono,2022,2,10,22.3052766592607,109
Oti,2017,2,3,34.86681525551591,42
Central,2017,12,12,23.45514078568904,127
Eastern,2016,4,11,26.384320482441147,19
Eastern,2014,10,22,21.379712657860924,5
Upper East,2015,7,20,24.838622555180425,37
Ashanti,2023,6,10,30.06322044361892,167
Upper West,2022,4,19,23.191527303589194,219
Eastern,2014,2,3,28.192207349787196,219
Oti,2017,6,16,20.610484428962753,52
Western,2023,2,3,32.08526425065565,242
Western North,2011,4,24,29.33509068061301,221
Western North,2014,12,1,28.363224594690415,39
Ashanti,2020,2,19,27.557590385329863,48
Savannah,2017,8,9,21.96870914244316,114
Oti,2022,12,20,34.49607602383961,69
Western North,2017,5,17,32.5763628858585,177
Bono East,2015,2,5,20.648371173647444,7
Upper East,2013,4,22,32.259934987757475,189
Central,2019,6,17,25.81327428668353,164
Greater Accra,2023,12,24,27.618265365302964,246
Western,2019,11,2,29.9617161888462,70
Upper East,2016,1,23,30.036676548988563,26
Central,2018,1,22,24.38666034319864,216
Savannah,2019,1,25,28.923116869588096,39
Savannah,2011,5,4,30.045527717561896,54
Bono East,2017,11,29,23.095151216668928,141
Bono,2023,2,26,29.177451261354012,84
Bono East,2011,3,8,25.89940901041205,115
Central,2017,7,3,30.27794170914706,164
Western,2013,2,21,20.000105420917084,154
Northern,2011,6,10,26.18094380608902,85
Western North,2022,6,14,24.136936106088918,186
Western,2020,4,4,25.25685372508494,149
Northern,2013,7,3,30.71884913825951,26
Bono,2020,10,15,33.9423358567945,75
Savannah,2019,1,11,29.483765970061953,246
Volta,2012,6,28,31.000804755939654,212
Eastern,2014,11,9,24.560553380120265,105
Savannah,2018,5,17,22.648305068245843,117
Upper East,2013,6,9,28.44885557215963,42
Northern,2022,1,23,23.239394696522645,155
Western,2019,10,20,26.711467558074656,162
Central,2023,10,21,26.162261085387787,189
Bono East,2017,2,18,27.734018691897475,55
Bono East,2020,9,11,27.165508341172128,5
Oti,2020,12,3,20.91585788815155,44
Oti,2019,6,20,23.716726515440335,56
Ashanti,2015,2,7,20.054982425435426,180
Western North,2019,8,4,27.068599828384308,172
Western,2019,11,24,23.074767620643673,135
Upper West,2017,7,5,28.64054682498496,129
Upper West,2022,3,13,34.96667452987945,208
Volta,2023,12,13,33.66024722127774,34
Bono East,2015,11,1,25.52042753452405,164
Greater Accra,2012,11,3,22.192598733531195,167
Volta,2014,3,22,30.156897734478754,43
North East,2014,8,20,20.546771328390783,53
Savannah,2014,7,11,21.22120136369889,68
Ashanti,2018,6,1,26.318013387833727,6
Upper East,2016,6,4,28.410420905166195,54
Western North,2022,8,27,21.687006119117534,223
Bono,2010,9,29,20.94979803406904,222
Bono,2019,7,7,32.554002039541494,73
Ashanti,2023,11,9,29.005241404353054,28
Central,2015,2,14,28.701431666654354,30
Ahafo,2018,9,4,33.28549666244151,110
Oti,2018,8,9,33.09276567857039,242
Western North,2023,6,8,25.561875923605083,197
Central,2018,11,2,21.306852654708926,29
Western North,2014,3,24,25.789269563998126,178
Upper East,2018,5,25,33.52736569264288,35
North East,2014,1,13,21.38915251472185,120
Ashanti,2017,12,7,31.01696897465002,236
Western North,2020,1,29,20.988217468131243,141
Bono,2018,2,25,31.189890448397506,7
Eastern,2019,2,6,29.31136748068588,233
Eastern,2016,10,12,27.31488955021112,188
Western,2020,12,7,27.378672267525612,2
Bono,2023,12,1,23.18020940791622,158
Upper West,2014,9,3,24.5887486321506,168
Volta,2013,6,2,22.229575903913165,22
Volta,2016,2,11,31.319061579587792,0
Ahafo,2011,5,8,28.6412182505927,112
Oti,2015,12,21,33.8729910170209,201
Central,2010,10,10,26.376867456094196,179
Ashanti,2015,10,28,25.48158338012766,208
Savannah,2017,7,23,29.098225438329614,213
Central,2023,10,17,23.625895761213858,202
Bono,2015,8,2,34.74983670317779,31
Upper West,2016,2,1,29.08032752527863,30
